user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
13669241.0,Portal,BioShock Infinite,Half-Life,Half-Life 2: Episode Two,BioShock™,Half-Life: Opposing Force,Half-Life 2: Episode One,Estranged: Act I,Black Mesa,Deus Ex: Human Revolution - Director's Cut,Return to Castle Wolfenstein,Half-Life 2: Update,BioShock® 2,Gemini Rue,Half-Life: Blue Shift,Wolfenstein: The New Order,Far Cry®,Doom 3: BFG Edition,Crysis,Half-Life: Source
243520161.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
107708102.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
77194239.0,Axiom Verge Original Soundtrack,One Finger Death Punch,Portal 2,Eternal Senia,Castle Crashers - Blacksmith Pack,Mount & Blade: Warband,Epic Battle Fantasy 4,BattleBlock Theater®,The Witcher® 3: Wild Hunt,Outlast: Whistleblower DLC,Downwell,Freedom Planet,Half-Life 2,Terraria,Mark of the Ninja,Killing Floor,Botanicula,Kingdom Rush,Crypt of the NecroDancer,Castle Crashers®
196059860.0,Portal 2,BattleBlock Theater®,Castle Crashers®,Hexcells,Botanicula,GemCraft - Chasing Shadows,S.T.A.L.K.E.R.: Call of Pripyat,Half-Life,Floating Point,Garry's Mod,Evil Genius,F.E.A.R.,S.T.A.L.K.E.R.: Shadow of Chernobyl,Tropico 3: Absolute Power,Deus Ex: Game of the Year Edition,Besiege,BioShock™,Stronghold HD,Sanctum 2,STAR WARS™ Republic Commando™
12583476.0,Portal,BioShock Infinite,Half-Life,Half-Life 2: Episode Two,BioShock™,Half-Life: Opposing Force,Half-Life 2: Episode One,Estranged: Act I,Black Mesa,Deus Ex: Human Revolution - Director's Cut,Return to Castle Wolfenstein,Half-Life 2: Update,BioShock® 2,Gemini Rue,Half-Life: Blue Shift,Wolfenstein: The New Order,Far Cry®,Doom 3: BFG Edition,Crysis,Half-Life: Source
59713285.0,,,,,,,,,,,,,,,,,,,,
70398582.0,Enigmatis 2: The Mists of Ravenwood,Grim Legends 2: Song of the Dark Swan,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,Psychonauts,Putt-Putt® Saves The Zoo,The Journey Down: Chapter Two,Freddi Fish 2: The Case of the Haunted Schoolhouse,Nightmares from the Deep 3: Davy Jones,The Secret of Monkey Island: Special Edition,Putt-Putt® Enters the Race,Indiana Jones® and the Fate of Atlantis™,"Spy Fox in ""Dry Cereal""",CrossCode,Nightmares from the Deep 2: The Siren`s Call,Detective Grimoire,Space Rangers HD: A War Apart,Sleeping Dogs,Ys: The Oath in Felghana,Harvester,Black Mesa
255458903.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
141118871.0,Terraria,Torchlight II,Sanctum 2,Guns of Icarus Online,"Warhammer 40,000: Space Marine",Insurgency,Grim Dawn,Arma 3,Killing Floor 2,Serious Sam 2,RUNNING WITH RIFLES,Sniper Elite V2,Natural Selection 2,PAYDAY 2,Spiral Knights,Codename CURE,Call of Duty®: Black Ops II,E.Y.E: Divine Cybermancy,Tom Clancy’s Splinter Cell Blacklist,Tom Clancy's Rainbow Six® Siege
237044358.0,The Room,BattleBlock Theater®,GemCraft - Chasing Shadows,Left 4 Dead 2,Outlast,Mark of the Ninja,Killing Floor,Castle Crashers®,"Cook, Serve, Delicious!",Garry's Mod,Amnesia: The Dark Descent,Left 4 Dead,Guacamelee! Gold Edition,Axiom Verge,Hero of the Kingdom,Tabletop Simulator,LIMBO,Viscera Cleanup Detail,Octodad: Dadliest Catch,Contraption Maker
282565204.0,Don't Starve: Reign of Giants,Rodina,The Long Dark,Space Engineers,Rising World,Empyrion - Galactic Survival,Creativerse,7 Days to Die,Salt,Miasmata,Hurtworld,Stranded Deep,FarSky,Rake,Medieval Engineers,Planet Explorers,KINGDOMS,Savage Lands,The Fifth Day,Better Late Than DEAD
27116257.0,Counter-Strike,Half-Life 2,Killing Floor,Total Annihilation,QUAKE,Quake III Arena,STAR WARS™ Jedi Knight - Jedi Academy™,Left 4 Dead,Half-Life: Opposing Force,Black Mesa,STAR WARS™ Republic Commando™,QUAKE II,Singularity™,Return to Castle Wolfenstein,STAR WARS™ Jedi Knight II - Jedi Outcast™,Call of Duty® 4: Modern Warfare®,Half-Life: Blue Shift,Killing Floor 2,BioShock® 2,Arma 3
216514851.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
119211507.0,,,,,,,,,,,,,,,,,,,,
123670509.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
138429058.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
173616173.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
202620479.0,,,,,,,,,,,,,,,,,,,,
95817961.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
235856211.0,,,,,,,,,,,,,,,,,,,,
273437868.0,BattleBlock Theater®,The Legend of Heroes: Trails in the Sky SC,Left 4 Dead 2,Killing Floor,Downwell,Borderlands 2,Counter-Strike,Cave Story+,Tales of Maj'Eyal,Ys Origin,Left 4 Dead,Serious Sam HD: The Second Encounter,Outcast 1.1,The Swapper,CrossCode,Costume Quest,Worms Armageddon,Sanctum 2,STAR WARS™ Republic Commando™,Rogue Legacy
238733215.0,Arma 2: Operation Arrowhead,Insurgency,Arma 3,Day of Defeat: Source,Darkest Hour: Europe '44-'45,Of Guards And Thieves,Verdun,Squad,Arma 2,PlanetSide 2,Tom Clancy's Rainbow Six® Siege,America's Army: Proving Grounds,Defiance,Star Conflict,Gear Up,IL-2 Sturmovik: Battle of Stalingrad,Warface,Steel Ocean,The Crew™,Heroes & Generals
239260834.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
127851637.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
268562040.0,Left 4 Dead 2,Terraria,Sanctum 2,Dying Light,Dungeon Defenders,Path of Exile,"Warhammer 40,000: Space Marine",Insurgency,Fistful of Frags,Starbound,Magicka,Killing Floor 2,Arma 3,Serious Sam 2,Sniper Elite V2,Counter-Strike: Global Offensive,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Zombie Panic! Source,PAYDAY 2
35433662.0,Left 4 Dead 2,Killing Floor,Tomb Raider,Garry's Mod,Left 4 Dead,Spec Ops: The Line,Sanctum 2,Sleeping Dogs,Synergy,"Warhammer 40,000: Space Marine",Grand Theft Auto: Vice City,Guns of Icarus Online,Just Cause 2: Multiplayer Mod,Saints Row IV,Insurgency,Just Cause 2,Red Faction Guerrilla Steam Edition,Killing Floor 2,Arma 3,Sleeping Dogs: Definitive Edition
93341815.0,One Finger Death Punch,The Expendabros,BattleBlock Theater®,Super Hexagon,Don't Starve: Reign of Giants,Freedom Planet,Kingdom Rush,Botanicula,Don't Starve: Shipwrecked,Don't Starve,Castle Crashers®,Killing Floor,GemCraft - Chasing Shadows,Hexcells,LYNE,Terraria,Fallout: New Vegas,Super Amazing Wagon Adventure,Floating Point,Ys Origin
210152510.0,Warframe,Spiral Knights,Codename CURE,PlanetSide 2,Borderlands: The Pre-Sequel,The Lord of the Rings Online™,DC Universe™ Online,TERA,Eldevin,Neverwinter,Trove,Modular Combat,Star Trek Online,Elsword,Star Conflict,Dragon Nest,RAGE,RIFT,Dungeon Fighter Online,Dungeon Defenders II
136836233.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
86256882.0,Keep Talking and Nobody Explodes,Skyrim Script Extender (SKSE),Outlast: Whistleblower DLC,Escape Goat,BattleBlock Theater®,Dust: An Elysian Tail,Outlast,Terraria,Freedom Planet,Shatter,Left 4 Dead 2,Kingdom Rush,Killing Floor,Nuclear Throne,Dishonored,Castle Crashers®,3DMark Sky Diver benchmark,Mark of the Ninja,Downwell,VVVVVV
137531238.0,Counter-Strike: Source,Half-Life,F.E.A.R.,Half-Life: Opposing Force,Mass Effect 2,Dead Space™ 2,STAR WARS™ Republic Commando™,Tom Clancy's Ghost Recon® Desert Siege™,Mass Effect,Descent 2,Singularity™,Alien: Isolation,"Warhammer 40,000: Space Marine",Delta Force: Black Hawk Down,Half-Life: Blue Shift,Mad Max,METAL GEAR SOLID V: THE PHANTOM PAIN,DOOM 3,Brothers in Arms: Road to Hill 30™,Battlefield: Bad Company™ 2
250177364.0,,,,,,,,,,,,,,,,,,,,
259611075.0,Path of Exile,Just Cause 2: Multiplayer Mod,Killing Floor - Toy Master,Unturned,Dig or Die,Sleeping Dogs: Definitive Edition,RUNNING WITH RIFLES,Space Engineers,Dino D-Day,Of Guards And Thieves,Cry of Fear,Verdun,Squad,TerraTech,Spiral Knights,Codename CURE,PlanetSide 2,Rust,Creativerse,Soldier Front 2
302980730.0,Rollers of the Realm,EvilQuest,Sang-Froid - Tales of Werewolves,Diamond Dan,Castle In The Darkness,The Ball,Flesh Eaters,Written in the Sky,Hardland,TinyKeep,Chainsaw Warrior: Lords of the Night,KINGDOMS,Arcane Worlds,Burgers,Kingdoms Rise,Miner Wars 2081,Two Brothers,Legends of Persia,Consortium Soundtrack and Discoveries,Mission Control: NanoMech
105120044.0,,,,,,,,,,,,,,,,,,,,
228477426.0,Terraria,Dying Light,Fistful of Frags,Starbound,Zombie Panic! Source,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Spiral Knights,Rust,Creativerse,ORION: Prelude,Contagion,CastleMiner Z,Rake,Miscreated,DayZ,Tales Runner,Nomad,Survarium,The Fifth Day
98882747.0,,,,,,,,,,,,,,,,,,,,
273741196.0,,,,,,,,,,,,,,,,,,,,
98435340.0,,,,,,,,,,,,,,,,,,,,
201383036.0,,,,,,,,,,,,,,,,,,,,
144132703.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
257820973.0,Botanicula,Kingdom Rush,Game Dev Tycoon,Clicker Heroes,Faerie Solitaire,Fearless Fantasy,Eets Munchies,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,Fire,Sakura Clicker,Crusaders of the Lost Idols,Frankenstein: Master of Death,Comedy Quest,Teddy Floppy Ear - Kayaking,60 Seconds!,Alchemy Mysteries: Prague Legends,Smooth Operators,Sinister City,Tiny Bridge: Ratventure,Adventurer Manager
32965833.0,,,,,,,,,,,,,,,,,,,,
201352784.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
150697950.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
4677023.0,Unreal Tournament: Game of the Year Edition,Half-Life 2,Counter-Strike: Source,QUAKE,Total Annihilation,Quake III Arena,STAR WARS™ Jedi Knight - Jedi Academy™,Half-Life: Opposing Force,STAR WARS™ Republic Commando™,Tom Clancy's Ghost Recon® Desert Siege™,Black Mesa,QUAKE II,Descent 2,Singularity™,Return to Castle Wolfenstein,Delta Force: Black Hawk Down,Call of Duty® 4: Modern Warfare®,STAR WARS™ Jedi Knight II - Jedi Outcast™,BioShock® 2,Half-Life: Blue Shift
39334748.0,Portal 2,Unreal Tournament: Game of the Year Edition,Killing Floor,Counter-Strike: Source,Half-Life,QUAKE,Garry's Mod,Quake III Arena,Left 4 Dead,STAR WARS™ Republic Commando™,Tom Clancy's Ghost Recon® Desert Siege™,Dying Light,Descent 2,QUAKE II,Call of Duty: World at War,Synergy,Guns of Icarus Online,Path of Exile,Delta Force: Black Hawk Down,STAR WARS™ Jedi Knight II - Jedi Outcast™
214291946.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
203092936.0,Left 4 Dead 2,Terraria,Killing Floor,Tomb Raider,Garry's Mod,Left 4 Dead,Sleeping Dogs,Spec Ops: The Line,Call of Duty: World at War,Synergy,Just Cause 2: Multiplayer Mod,Grand Theft Auto: Vice City,Guns of Icarus Online,Saints Row IV,Red Faction Guerrilla Steam Edition,Just Cause 2,Killing Floor - Toy Master,Insurgency,Arma 3,Killing Floor 2
159683231.0,Portal 2,Killing Floor,Left 4 Dead,Dying Light,Call of Duty: World at War,Killing Floor 2,Arma 3,Nation Red,Sniper Elite: Nazi Zombie Army,Zombie Panic! Source,Bloody Trapland,Resident Evil™ 5/ Biohazard 5®,Resident Evil Revelations / Biohazard Revelations,Call of Duty®: Black Ops II,How to Survive,Rocketbirds: Hardboiled Chicken,Resident Evil 6 / Biohazard 6,Resident Evil Revelations 2 / Biohazard Revelations 2,ORION: Prelude,Contagion
189750611.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
167511712.0,Castle Crashers®,Left 4 Dead 2,Terraria,Orcs Must Die!,Saints Row: The Third,Serious Sam HD: The First Encounter,Sanctum 2,PAYDAY™ The Heist,Call of Duty: World at War,Dungeon Defenders,Saints Row IV,Magicka,Insurgency,Sanctum,Arma 3,Killing Floor 2,Sniper Elite: Nazi Zombie Army,RUNNING WITH RIFLES,Counter-Strike: Global Offensive,Tom Clancy's Rainbow Six® Vegas 2
303986455.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
287973020.0,Sanctum 2,Arma 2: Operation Arrowhead,"Warhammer 40,000: Space Marine",Insurgency,Arma 3,Day of Defeat: Source,Serious Sam 2,Darkest Hour: Europe '44-'45,Sniper Elite V2,Of Guards And Thieves,PAYDAY 2,Verdun,Squad,Spiral Knights,Arma 2,E.Y.E: Divine Cybermancy,Tom Clancy’s Splinter Cell Blacklist,Tom Clancy's Rainbow Six® Siege,PlanetSide 2,Borderlands: The Pre-Sequel
59219245.0,Counter-Strike: Source,Half-Life,STAR WARS™ Republic Commando™,Tom Clancy's Ghost Recon® Desert Siege™,Descent 2,Delta Force: Black Hawk Down,Brothers in Arms: Road to Hill 30™,Battlefield: Bad Company™ 2,Call of Duty: United Offensive,Squad,Team Fortress Classic,Deathmatch Classic,Medal of Honor: Airborne,Primal Carnage,Ricochet,Half-Life Deathmatch: Source,ARMA: Combat Operations,Tom Clancy's Rainbow Six Lockdown™,Cossacks II: Napoleonic Wars,Shadow Warrior (Classic)
302465464.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
188198849.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
96904911.0,GemCraft - Chasing Shadows,Kingdom Rush,Orcs Must Die! 2,Space Pirates and Zombies,UnEpic,Ittle Dew,Turbo Dismount™,Zombie Driver HD Apocalypse Pack,The Escapists,SkyDrift,Sang-Froid - Tales of Werewolves,HOARD,Strike Suit Zero,Anomaly Defenders,Lead and Gold: Gangs of the Wild West,Flying Tigers: Shadows Over China,LA Cops,The Escapists: The Walking Dead,Hydrophobia: Prophecy,SOL: Exodus
254055320.0,,,,,,,,,,,,,,,,,,,,
139166190.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
97818502.0,Terraria,Left 4 Dead 2,Sanctum 2,Call of Duty: World at War,Dungeon Defenders,"Warhammer 40,000: Space Marine",Total War: Shogun 2 - Fall of the Samurai,Magicka,Insurgency,Killing Floor - Toy Master,Arma 3,Killing Floor 2,Wargame: Airland Battle,IL-2 Sturmovik: 1946,Serious Sam 2,Commandos: Behind Enemy Lines,Sniper Elite V2,Counter-Strike: Global Offensive,Men of War™,Wargame: Red Dragon
229173482.0,Left 4 Dead 2,Dungeon Defenders,Killing Floor - Toy Master,Unturned,Insurgency,Magicka,Killing Floor 2,Arma 3,Counter-Strike: Global Offensive,Cry of Fear,Of Guards And Thieves,PAYDAY 2,Codename CURE,Tom Clancy's Rainbow Six® Siege,Rust,Creativerse,SMITE®,Magicka 2,7 Days to Die,Trove
241568417.0,,,,,,,,,,,,,,,,,,,,
206567289.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
38736263.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
86732465.0,Portal 2,Broforce,Castle Crashers®,Killing Floor,Counter-Strike: Source,Half-Life,Tomb Raider,Dead Space™ 2,Guacamelee! Gold Edition,Left 4 Dead,Guacamelee! Super Turbo Championship Edition,Tom Clancy's Ghost Recon® Desert Siege™,Worms Armageddon,ibb & obb,STAR WARS™ Republic Commando™,Dungeon Defenders,Dying Light,Rayman® Origins,Descent 2,Call of Duty: World at War
248549548.0,Portal 2,The Legend of Heroes: Trails in the Sky SC,BattleBlock Theater®,Dishonored,Half-Life 2,Dust: An Elysian Tail,Mark of the Ninja,Ori and the Blind Forest,Castle Crashers®,Tales of Maj'Eyal,Ys Origin,Half-Life 2: Episode Two,The Binding of Isaac,Saints Row: The Third,Shantae and the Pirate's Curse,Half-Life,SOMA,Alien Swarm,Costume Quest,CrossCode
257724052.0,Left 4 Dead 2,Counter-Strike: Source,Half-Life,STAR WARS™ Republic Commando™,Tom Clancy's Ghost Recon® Desert Siege™,Descent 2,Dungeon Defenders,Arma 2: Operation Arrowhead,Delta Force: Black Hawk Down,Magicka,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Darkest Hour: Europe '44-'45,Counter-Strike: Global Offensive,Brothers in Arms: Road to Hill 30™,Of Guards And Thieves,PAYDAY 2,Verdun
89803146.0,,,,,,,,,,,,,,,,,,,,
207869089.0,Killing Floor,Left 4 Dead 2,Garry's Mod,Left 4 Dead,Sanctum 2,Dungeon Defenders,Dying Light,Synergy,Path of Exile,Guns of Icarus Online,Warframe,Just Cause 2: Multiplayer Mod,Unturned,Magicka,Insurgency,Dig or Die,Arma 3,Killing Floor 2,Sleeping Dogs: Definitive Edition,Day of Defeat: Source
278801828.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
128207897.0,Portal 2,Killing Floor,Serious Sam HD: The Second Encounter,Dead Space™ 2,Black Ice,Left 4 Dead,Door Kickers,Besiege,Sanctum 2,Tabletop Simulator,STAR WARS™ Republic Commando™,Plague Inc: Evolved,Call of Duty: World at War,Sins of a Solar Empire: Rebellion®,Ubinota,Dying Light,Contraption Maker,Khet 2.0,Guns of Icarus Online,Just Cause 2: Multiplayer Mod
148499580.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
246620676.0,Terraria,Path of Exile,Spiral Knights,The Lord of the Rings Online™,Rust,DC Universe™ Online,Creativerse,Defiance,Fishing Planet,Star Trek Online,Elsword,Dungeon Defenders II,CastleMiner Z,Vindictus,Champions Online,Warface,Tree of Life,Nomad,Prime World,Survarium
64582313.0,Supreme Commander: Forged Alliance,Total Annihilation,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition","Warhammer® 40,000: Dawn of War® - Dark Crusade","Warhammer® 40,000: Dawn of War® - Soulstorm",Rise of Nations: Extended Edition,Total War: Shogun 2 - Fall of the Samurai,"Warhammer® 40,000: Dawn of War® – Winter Assault",Company of Heroes,Age of Empires® III: Complete Collection,"Warhammer® 40,000: Dawn of War® II Chaos Rising",Wargame: Red Dragon,Executive Assault,Supreme Commander,Planetary Annihilation: TITANS,Company of Heroes 2,Wargame: European Escalation,Earth 2160,Men of War: Vietnam,"Warhammer 40,000: Dawn of War II: Retribution"
100431715.0,BattleBlock Theater®,Left 4 Dead 2,Dishonored,Borderlands 2,Half-Life,Fallout: New Vegas,Half-Life 2: Episode Two,SOMA,BioShock™,Serious Sam HD: The Second Encounter,Call of Juarez® Gunslinger,Half-Life: Opposing Force,Estranged: Act I,Half-Life 2: Episode One,Black Mesa,Sanctum 2,Sleeping Dogs,Singularity™,Max Payne 2: The Fall of Max Payne,Alien: Isolation
8415723.0,Unreal Tournament: Game of the Year Edition,Counter-Strike,Killing Floor,Half-Life 2,QUAKE,Quake III Arena,Total Annihilation,Half-Life: Opposing Force,Left 4 Dead,STAR WARS™ Jedi Knight - Jedi Academy™,Shadow Warrior Classic (1997),Team Fortress 2,STAR WARS™ Republic Commando™,Black Mesa,PAYDAY™ The Heist,Descent 2,Call of Duty®,Singularity™,QUAKE II,Arma 2: Operation Arrowhead
51132884.0,Portal 2,Terraria,Killing Floor,Saints Row: The Third,Dead Space™ 2,Orcs Must Die! 2,Left 4 Dead,Serious Sam HD: The Second Encounter,Serious Sam HD: The First Encounter,Sanctum 2,Dying Light,Call of Duty: World at War,PAYDAY™ The Heist,Path of Exile,Just Cause 2: Multiplayer Mod,Grand Theft Auto: Vice City,Magicka,Just Cause 2,Arma 3,Killing Floor 2
242749386.0,Killing Floor,Left 4 Dead 2,Garry's Mod,Left 4 Dead,Majesty Gold HD,Synergy,Guns of Icarus Online,Insurgency,Killing Floor 2,Arma 3,Time Clickers,GT Legends,Day of Defeat: Source,RACE 07,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Chivalry: Medieval Warfare,Codename CURE
301745727.0,Terraria,Dying Light,Fistful of Frags,Starbound,Zombie Panic! Source,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Spiral Knights,Rust,Creativerse,ORION: Prelude,Contagion,CastleMiner Z,Rake,Miscreated,DayZ,Tales Runner,Nomad,Survarium,The Fifth Day
189758309.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
