user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
217709850,1,1,1
218914514,0,0,1
48984341,1,1,1
273539240,0,0,1
224526163,0,1,2
75273484,0,0,2
12858799,1,1,1
244335912,0,0,1
101529420,0,0,3
165608075,0,0,1
206193312,0,0,1
71926373,0,0,2
33098857,0,0,3
244648789,0,0,1
184385867,0,0,1
101777863,0,0,1
171315014,0,0,1
151662395,0,2,4
85358812,0,0,1
233648242,0,0,1
181373107,0,0,1
261172612,0,0,1
42777729,0,0,1
234286554,0,0,3
76171050,0,1,2
254331853,0,0,1
181576759,0,0,1
122188548,0,0,1
24583629,0,0,1
194893507,1,2,2
291967240,0,1,3
108877388,0,0,2
30913209,0,1,3
301814040,0,0,1
66078954,0,0,3
70351792,0,1,2
149790632,0,0,1
210413509,0,1,2
198261883,0,0,1
240476338,1,1,1
193428692,0,0,1
177831964,0,0,1
115325355,0,0,1
35290890,0,0,1
121225694,0,0,1
212284721,0,0,1
221695617,0,0,2
190615811,0,0,1
80814667,0,0,1
156639838,0,0,1
142183287,1,1,1
163114751,0,0,2
257278221,0,0,1
230625129,0,0,1
62784536,1,1,1
202598205,0,0,1
228515687,0,0,1
123186310,0,0,1
107131506,0,0,2
264626784,0,0,3
289573472,0,0,1
33583543,1,1,1
176445735,0,0,1
293615878,0,0,1
213307502,0,0,2
47332601,0,0,1
34858979,1,2,2
98380332,0,0,1
157391838,0,0,4
174059182,0,0,3
79049613,0,0,1
282464648,0,0,1
232831378,0,0,1
146611097,0,1,2
291452278,0,0,1
197364659,0,0,1
94708312,1,1,1
108878910,0,0,3
144736559,0,0,1
212255389,0,0,1
56413349,1,1,1
124003951,0,0,2
239919157,0,0,2
298346862,0,0,1
117312360,0,0,1
57181405,0,0,1
86150792,1,1,1
35220143,0,1,2
73457750,1,1,1
101369449,1,1,1
235139665,0,0,1
114912926,0,0,1
275875486,0,0,3
79219608,0,0,1
92025878,0,0,1
302930650,0,0,1
235398879,0,0,1
224586627,0,0,1
57424113,1,3,3
130290346,0,0,1
7757631,0,0,1
105741405,0,0,1
130753596,1,1,1
34102593,0,0,1
104635003,0,0,1
30739537,0,0,1
216023925,0,0,1
215079073,0,0,1
38937590,0,0,2
61530197,0,0,1
120725727,0,0,2
233726801,0,0,2
29001140,0,0,1
38853323,1,1,1
174342589,0,0,2
191576449,0,1,2
116955153,0,0,1
218918267,0,0,2
91020997,0,0,1
164047422,0,0,1
263759304,0,0,1
165580763,0,0,2
288155906,0,0,1
42935819,1,2,2
212069898,0,0,1
191299959,0,0,1
189818681,1,1,1
195584941,0,1,2
199779448,1,1,1
245708711,0,0,2
155964819,0,0,1
281084246,0,0,2
48058475,0,0,1
247336676,0,0,1
120169360,0,0,1
99640715,0,0,1
191203821,0,0,2
188615226,1,1,1
283597302,0,0,1
129925351,0,0,3
186310598,0,1,3
29081256,0,0,2
148939255,0,0,1
202625117,0,0,1
141012357,0,0,1
70970228,0,0,1
300645203,0,0,1
295613222,0,0,1
246210997,0,0,1
259038184,0,0,1
210046841,1,2,2
244293895,0,0,1
84318201,0,0,1
300991661,0,0,1
108315158,1,1,1
159139948,0,0,1
8817922,0,0,3
61409763,0,0,1
42849279,0,1,2
146145063,0,0,5
302563555,1,1,1
163961414,0,0,1
144516443,0,0,1
155993090,0,0,1
193784721,0,0,1
170911456,0,0,2
182076616,0,0,1
211270134,0,0,2
246056879,0,1,2
200059104,0,0,1
254739929,0,0,1
109486584,1,1,1
153774422,0,0,1
126294907,0,0,1
152945749,0,0,1
192341303,0,0,2
97604502,0,1,2
15824958,0,0,1
38337633,0,0,3
88152309,0,0,1
60424237,1,1,1
213834257,0,0,1
208061820,0,0,2
133268317,0,0,1
129910954,0,0,1
26583023,0,0,1
280421462,0,0,2
238451023,0,0,1
199047757,0,0,1
137651115,0,0,1
158891314,0,0,2
133517515,0,0,2
13863290,0,0,1
253253005,0,0,1
176696720,0,0,1
252540851,0,0,1
192848461,0,0,1
181154544,0,0,2
187928878,0,0,1
112677705,0,0,2
248303087,0,0,1
175087399,0,0,1
275982472,0,0,1
201728484,0,0,1
184444733,0,0,1
157899889,0,0,1
160725611,1,1,1
218354629,0,0,1
283326616,0,0,1
268589228,0,0,2
181385269,0,1,2
59837634,0,0,2
4603800,0,0,2
27060918,0,0,1
192274690,1,1,1
94908699,0,0,1
140149061,0,0,1
275086284,0,3,4
198962605,0,0,1
173382820,0,1,3
94690589,0,0,1
294785149,0,0,1
20626832,0,2,4
202851441,0,0,1
133169378,0,0,1
267235316,0,0,2
178007464,0,0,1
37643786,0,0,1
216278473,0,0,1
154611788,0,0,1
89410140,0,0,1
298389371,1,1,1
263171804,0,0,1
82020006,0,0,1
43114966,0,0,3
114972372,0,0,2
308305300,0,0,1
68017342,0,0,1
103411746,0,0,1
78481493,0,0,1
17947811,0,0,1
37466720,0,1,2
195105416,0,0,1
41979706,0,0,1
163086238,0,0,1
253224439,0,0,1
293350478,0,0,1
128342186,1,1,1
115324976,0,0,1
238692899,1,1,1
106797670,0,0,1
37396841,1,1,1
58252208,0,0,1
151234988,1,1,1
49413665,0,0,2
259611075,0,0,1
48492052,0,0,1
232947963,0,0,1
184509154,0,0,1
20363006,0,0,1
257422299,0,0,1
55739825,1,2,2
96536935,1,1,1
269347396,0,0,1
126339247,0,0,1
266416340,0,0,1
155036762,0,0,1
72471210,0,0,1
65729155,0,0,1
259796248,0,0,1
245390247,0,0,1
81151589,1,1,1
47409520,0,0,1
154123088,0,0,1
242052237,1,1,1
44221885,0,1,2
111091837,1,1,1
94379559,0,0,1
297536213,0,0,1
197894945,0,0,1
94690173,0,0,2
128430362,0,0,1
154683982,0,0,1
98308239,0,0,1
262942892,0,0,1
182426216,0,0,1
181212,0,0,2
201069271,0,0,1
196816850,0,0,2
140499826,0,1,3
36963214,0,0,1
207022512,0,0,1
203123715,0,0,1
33866564,0,0,1
93259090,0,1,2
205822046,0,0,1
155032068,0,0,1
89255174,0,0,1
201383036,0,0,1
129602040,0,0,1
172145195,0,0,1
94965694,0,0,1
3974133,0,0,2
302084159,0,0,1
82418411,0,0,4
144824885,0,0,2
96149161,0,0,1
156440750,0,0,1
31839832,0,1,2
296947026,0,0,1
150282867,0,0,1
297059619,0,0,1
193956726,0,1,2
94195027,0,0,1
66755246,1,1,1
302228798,0,0,2
239744970,0,0,2
88661387,0,0,1
242523654,0,0,3
125424716,0,0,1
123483924,0,0,1
86612326,0,0,1
236496373,0,0,1
21535912,0,1,4
186011357,0,0,1
197328486,0,0,1
144835995,0,0,1
253502799,0,0,1
300516886,1,1,1
300589624,0,0,1
208004844,0,0,1
107475554,0,0,1
183074217,0,0,3
65758675,0,0,1
183421285,0,0,1
18675025,1,1,1
152694671,0,0,1
976129,0,0,2
74126541,0,1,4
67633077,0,0,2
301004831,1,1,1
161632739,0,0,1
299211913,0,0,1
58223726,0,1,2
60209945,0,0,1
238727693,0,0,1
158000494,0,0,1
186517004,0,1,3
33434940,0,0,1
109338714,0,0,1
224396593,0,1,2
258363805,0,0,1
86466985,1,1,1
129982462,0,0,1
93034535,1,1,1
303789064,0,0,2
137797636,0,0,1
289801262,0,0,1
158469748,0,0,1
135066372,0,0,1
170198088,0,1,3
145670348,0,0,1
83559372,0,0,1
87445402,0,0,1
297279953,0,0,1
249543309,0,0,1
149689548,0,0,1
168069262,0,0,1
268934736,1,1,1
244563268,0,0,1
89988424,0,0,1
23432272,0,0,1
20207081,0,0,2
244844115,0,0,1
54999247,0,0,1
48772264,0,0,1
234262106,0,0,2
189424582,1,1,1
139343012,0,0,1
229312905,0,0,2
302345333,0,0,1
278825568,0,0,2
26822907,0,0,1
148893116,0,0,1
296508653,0,0,1
207365563,0,0,1
160162882,1,1,1
84884010,0,0,1
25445382,0,0,1
246456527,0,0,1
39403038,0,1,2
73754563,0,0,1
275775796,0,0,1
170711828,0,0,1
263482524,0,0,1
190162483,0,0,1
264625792,0,0,3
260455932,0,0,1
81579335,0,1,3
107554143,0,0,1
251267603,0,0,1
240704163,0,0,1
236775073,0,0,2
56333620,0,1,3
103649913,1,1,1
93030550,0,0,2
189822258,0,0,1
285545510,0,0,1
206536991,0,0,1
94429644,0,0,1
177537876,0,0,1
164873736,1,1,1
11973378,0,1,2
205253661,0,0,1
175690339,0,0,1
140911953,0,1,2
93950791,0,0,1
128287411,0,0,1
84824859,0,0,1
17135392,0,0,2
239816635,0,1,2
292741048,0,0,2
117097969,1,1,1
29052354,0,2,4
11504910,1,1,1
143343409,0,0,1
180612782,0,0,1
10856494,0,1,3
577614,0,0,1
235723933,1,1,1
125249652,0,0,1
107984181,0,0,2
72629386,1,2,2
85518568,0,0,1
257973739,0,0,1
55763270,1,1,1
192641031,0,0,1
92102177,0,0,1
118274084,1,1,1
55143039,0,0,3
35606448,1,1,1
65872385,0,1,2
264759872,0,0,1
97818502,0,0,2
33807030,1,1,1
153415214,0,0,1
36083584,0,0,1
302575216,0,0,1
180730288,0,0,1
166554789,0,0,1
151397156,0,0,1
147147106,0,0,1
245352892,0,0,1
163140792,0,1,3
7020135,1,1,1
71498571,0,0,1
302573478,1,1,1
218134215,1,1,1
168041218,0,0,1
151330875,0,0,1
248255491,0,0,2
295117160,0,0,1
91895208,1,1,1
14095190,0,0,1
104055167,0,2,3
252696188,0,0,1
61439397,1,1,1
58411748,1,1,1
143770130,0,1,3
142065874,0,0,1
17432212,0,0,1
3498717,0,1,3
187278414,0,0,1
256980620,0,0,1
7617325,0,0,1
259403281,0,0,1
109660238,0,0,1
253044003,0,0,1
31425362,0,0,1
249126165,0,0,1
93478035,0,0,2
45457930,0,0,1
97017439,1,1,1
229556803,0,0,2
159694986,0,0,1
131473057,0,0,2
71871620,0,3,7
217554887,0,1,2
242506053,0,0,1
129873202,0,0,1
211159862,0,0,1
102322335,0,0,1
174805098,0,0,1
100444456,0,0,3
278021986,0,0,1
116482142,0,0,1
36910614,1,1,1
220711709,0,0,1
263385816,1,1,1
48792936,0,0,1
242351732,0,0,1
59818635,1,1,1
251111748,0,0,1
68337019,0,1,3
163294758,1,1,1
37343172,0,0,1
149795092,0,0,1
82029808,1,1,1
124428084,0,0,1
209830063,0,1,2
204748975,0,0,1
89270735,0,0,1
78560022,0,0,1
19594216,1,1,1
173857208,0,0,1
253832736,0,0,1
25349446,1,1,1
166547657,0,0,1
107347684,0,0,1
183300822,0,0,1
96365222,0,0,1
267136496,0,0,1
200035884,0,0,1
245910880,0,0,1
292936227,0,0,2
183005527,0,0,1
29268335,0,0,2
182220992,0,0,2
120696775,0,0,2
148346652,0,0,2
82792088,0,0,1
164097534,0,0,3
97622055,0,0,1
226354893,0,0,1
91303257,0,0,2
48449055,1,1,1
182984820,0,0,1
162582760,0,0,1
140282974,0,0,1
163001223,0,0,1
42469578,1,1,1
181638799,0,2,4
238282687,1,1,1
266056948,0,0,1
101656933,0,0,2
153431729,1,1,1
78671103,0,0,1
3372923,0,0,1
216688763,0,0,3
137747562,0,0,1
36157772,0,0,2
96674283,0,0,1
51941260,0,1,2
207805383,0,0,1
163043651,0,0,1
141773234,0,0,1
93724705,1,1,1
252466573,0,0,1
308925147,0,0,1
23078763,0,0,2
288916596,0,0,1
189398521,0,0,1
191975517,0,0,1
264207808,0,0,1
98278869,0,0,1
300199064,0,0,1
112986636,0,0,1
259268105,1,1,1
198744602,0,0,1
3674653,0,0,1
253521545,0,0,1
82898860,0,0,1
7094039,1,1,1
92010366,0,0,1
167108328,1,1,1
114730998,0,0,1
192772707,1,1,1
133024750,0,0,1
77818807,0,0,3
90304490,0,0,1
94145419,1,1,1
230952269,1,1,1
214018797,0,0,1
24204083,0,1,2
32415191,1,1,1
197458771,0,0,1
278609380,0,0,1
128817246,0,0,1
187462398,0,0,1
208962079,0,0,1
167302978,0,0,1
255511589,0,0,1
167206594,0,0,1
147279161,0,0,1
130440628,0,0,1
110268888,0,0,1
172842461,0,1,2
218938553,0,0,1
176284441,0,0,1
172941662,0,1,2
204198891,1,1,1
151515141,0,0,1
204702638,0,0,1
168152540,0,0,1
189866742,0,1,2
285426740,1,1,1
171795280,0,0,1
155818761,0,0,1
107977716,0,0,1
83123832,1,2,2
282533716,0,0,1
287147708,0,0,1
152309184,0,0,1
259891015,0,0,2
217987498,0,0,1
71943253,0,0,1
82536970,0,0,1
181523262,0,0,1
63671946,0,0,1
216227311,1,1,1
74764496,0,0,1
189813843,0,0,2
105685427,0,0,1
199768117,0,0,1
174698259,0,0,1
201109162,1,1,1
6820462,0,0,1
91952768,0,0,1
8415723,0,0,2
121133260,0,0,1
259477553,0,1,2
103326015,0,0,1
167093760,0,0,1
292835680,0,0,3
197732882,0,0,1
122274197,1,1,1
45970552,0,0,1
225379182,0,0,2
45314861,1,1,1
71944738,0,0,1
243324816,0,0,1
177162591,0,0,1
200082927,0,0,1
233285702,0,0,1
142801176,0,0,1
47431457,0,0,1
245220208,0,0,1
104198851,0,0,1
120852852,0,0,1
155183068,0,0,1
236864282,0,0,1
104109817,0,0,2
103360,0,0,1
180063157,0,0,1
200933876,0,0,1
301411431,0,0,1
176761800,0,0,1
256584820,0,0,1
293541342,0,0,1
194111617,1,1,1
10262121,0,0,1
213623518,0,0,1
101315169,0,0,1
247871700,1,1,1
35330593,0,0,1
50500338,0,0,2
181597796,0,0,1
184858473,0,0,1
65447941,1,1,1
83878895,0,0,1
98479901,0,0,1
142967660,0,0,1
122956129,1,1,1
70699101,0,0,1
186450119,0,0,1
299223802,0,0,1
214877109,0,0,1
191477470,0,0,1
167360036,1,1,1
192969933,0,0,1
101487265,0,0,1
304497512,0,0,1
241210827,0,0,2
133439311,1,1,1
221961399,0,0,1
233278562,0,0,1
281168230,0,0,1
206494852,0,0,1
166084307,0,0,1
306955075,0,0,1
4156158,0,0,1
255947169,0,0,1
27545486,0,1,3
139769742,0,0,1
202616779,0,0,1
124884511,1,1,1
229610569,1,1,1
42127150,0,0,1
260788360,0,0,1
139187216,0,0,1
288581914,0,0,1
158561350,0,1,2
130534025,0,1,2
62562867,0,0,1
114000267,0,0,1
166008897,0,0,1
253549183,0,1,2
14256995,0,0,1
201367497,0,0,1
57695896,0,0,1
175033323,0,0,1
191365887,0,0,4
97743306,0,0,1
303456254,0,0,1
127697304,0,0,1
179822216,0,0,1
66403743,0,0,1
197501773,0,0,1
39760170,1,1,1
198314976,1,1,1
251634185,0,0,2
301168432,0,0,2
234950941,0,1,2
148619573,0,0,1
237879937,0,0,1
297690673,0,2,3
209219032,0,1,2
213321209,0,0,1
76856277,0,0,1
162086115,0,0,1
31385451,1,1,1
239004331,0,0,1
212660921,0,0,1
211267410,1,1,1
73513367,0,0,1
264496864,0,0,1
193858324,0,0,1
139832829,0,0,1
212456283,0,0,1
276505968,0,0,1
22283916,1,1,1
93189271,0,0,2
59103567,0,0,1
119829710,0,0,1
16574348,0,0,1
241929529,0,0,1
128240584,1,1,1
117720079,0,0,1
181156459,0,0,1
77378306,0,0,1
208216690,0,0,1
267564972,1,1,1
25185866,1,1,1
21075893,0,0,1
232048969,0,0,1
194966014,0,0,1
137451490,0,0,1
68081395,0,0,1
111820040,0,0,1
216154835,0,0,1
133231400,0,0,1
185395696,0,0,1
73435656,0,0,1
233421657,0,0,1
182988804,0,0,2
176696984,0,0,1
205058166,0,0,1
151331732,0,0,1
131023125,1,2,2
170848836,0,0,1
216500614,0,0,1
110412872,0,0,1
129795122,0,0,1
32592631,1,1,1
66713604,0,0,1
182326985,0,0,1
29078995,1,1,1
177466116,0,1,2
202395275,0,0,1
293758845,0,0,1
298902962,0,0,1
46013902,0,0,1
211348545,0,0,1
211059621,0,0,1
152850905,1,1,1
101138714,0,0,1
125255679,0,0,1
119430691,0,0,1
84054119,0,0,1
202195289,0,0,2
201600354,0,1,2
162809784,0,0,1
75508144,0,1,2
244485884,0,0,1
73094362,0,0,1
306547522,0,0,1
137949393,0,0,1
225434610,0,0,2
249605317,0,0,1
133719158,0,0,1
28031199,1,1,1
6216773,0,0,2
245844624,0,0,1
212001545,0,0,1
251287156,0,0,1
133149797,0,0,2
193840893,0,0,1
294123013,0,0,1
118263812,0,0,1
73725335,0,0,1
75231491,0,0,1
138202190,0,0,1
244847464,0,0,1
37294596,0,0,1
252217917,0,0,1
103911620,0,0,2
170535102,0,0,1
177531835,0,0,1
200282141,1,1,1
36791999,0,0,1
139986442,0,0,1
80067793,0,0,1
99304780,0,0,1
114447625,1,2,2
52022614,0,0,1
47296055,0,0,1
101507558,0,0,1
38132168,0,0,1
250006052,0,0,2
110879737,0,0,1
132277897,0,0,1
20593648,0,0,1
89946150,1,1,1
208649703,1,1,1
43551909,0,0,1
244069576,0,0,1
179418535,0,0,1
282945740,0,0,1
174716529,0,0,1
64079170,0,0,1
209817175,0,0,2
113530439,0,0,1
303750703,0,0,1
106578843,1,1,1
285282740,0,0,1
195020366,0,0,1
26636189,0,0,1
61495434,0,0,1
68305989,0,0,1
60439399,0,0,1
100053304,0,0,2
211315837,0,0,1
30695285,1,1,1
114964884,0,0,1
248235621,0,0,1
211180419,0,0,1
26633617,0,0,1
124525404,0,0,1
124712421,0,0,1
296514965,0,0,1
178396764,1,1,1
214913026,0,1,2
144977276,0,0,1
110934550,0,0,1
110209964,0,0,1
161671285,0,0,1
293978986,0,0,2
31944667,0,0,1
23883383,1,1,1
171986932,0,0,1
134765677,0,0,2
32021037,1,1,1
79319075,0,0,3
186235728,0,0,1
99384490,0,0,1
124330988,0,0,1
205634951,0,0,1
296283194,0,0,1
176735399,0,0,1
136341868,0,0,1
176024097,0,0,1
33023846,1,1,1
195322037,0,0,1
203455698,0,0,1
183241744,0,0,2
246753573,0,0,1
158363887,0,0,1
77792512,0,0,1
226490758,0,0,1
295981434,0,0,1
227676589,0,0,1
100359523,1,1,1
219361406,0,1,2
182175005,0,0,1
71132696,0,0,1
278505070,0,0,1
27037996,1,1,1
239611310,1,1,1
145050295,0,0,1
239061674,0,0,1
299965727,0,0,1
69942754,0,0,1
195430485,0,0,2
207319056,0,1,2
219775534,0,0,1
73507733,0,0,1
236419303,0,0,1
114332337,0,0,1
181344998,1,1,1
156297441,0,0,2
55776971,1,1,1
168094655,0,0,2
58237510,0,0,1
243540632,0,0,1
46014950,0,0,1
204749083,0,0,1
167785065,0,0,1
191821689,0,0,1
173344308,0,0,1
138542725,0,0,2
212949727,0,0,1
56470008,1,1,1
176033341,0,0,1
153028703,0,0,1
198550551,0,0,1
8978697,0,0,1
254331891,0,0,1
163137081,0,0,1
252166407,0,0,2
114431673,0,0,1
239544929,0,0,1
183306243,0,0,2
74497511,0,0,1
153097805,0,0,1
115655987,0,0,1
212310741,0,0,1
125472731,0,0,1
194820693,0,0,1
299581299,0,0,1
157811997,0,0,1
169577811,0,0,1
51558260,0,0,2
180501401,0,1,2
166125977,0,0,1
163681838,0,0,1
162321309,1,1,1
14433556,0,0,1
291447290,0,0,1
168349102,0,0,1
131539267,0,0,1
80502960,1,1,1
225637918,0,0,1
231493001,0,0,1
196886916,0,0,1
168082750,0,1,2
50699197,0,0,1
103943711,0,0,1
266279128,0,0,1
205129403,0,0,1
188910738,0,0,3
144854157,0,0,1
210018093,0,0,1
43240189,1,1,1
245704809,1,1,1
28453247,0,0,1
92639430,0,0,1
87753149,0,0,1
58029555,0,0,1
209729995,0,0,1
117238061,1,1,1
186932671,0,0,2
62539628,0,0,1
113557935,0,0,2
145275657,0,0,1
50185776,1,1,1
22470137,1,1,1
38323067,1,1,1
127894126,0,0,1
238621950,0,0,1
162797154,0,0,1
305552753,0,0,1
186333740,0,0,1
114632006,0,0,1
108575170,0,0,2
240157419,0,0,1
150793375,0,0,1
98361644,0,0,1
251090819,0,0,1
72555195,0,0,1
255467165,0,0,1
201152238,0,0,1
137079357,0,0,1
245874516,0,0,1
201052506,0,0,1
75366244,1,1,1
29750135,0,0,1
110473936,0,0,1
244743801,0,0,1
21861124,0,2,4
93313267,0,0,1
93350571,0,0,1
207186541,0,0,3
63555332,0,0,1
170377069,0,0,1
18319108,0,0,1
20930269,0,0,1
1971801,0,0,1
83758973,0,0,1
103973922,1,1,1
54097980,0,0,1
147143958,0,0,1
300078123,0,0,1
187692242,0,0,1
150903970,0,0,1
193599149,0,0,1
43700700,1,1,1
178789623,0,0,2
42298912,0,0,1
80342096,0,0,1
48415876,0,0,1
192598347,0,0,1
105361549,0,0,1
199955973,0,0,1
180406842,0,0,1
95028545,0,0,1
232463267,0,0,1
293660635,0,0,1
52781598,1,1,1
115109218,1,1,1
106806354,0,0,1
159853048,0,0,1
224418566,1,1,1
302328584,0,0,1
203153814,1,1,1
198156213,0,0,1
52583581,0,0,1
84853093,0,0,1
16720641,1,1,1
273544140,0,0,1
183068343,0,0,1
215785419,0,0,1
170023764,0,0,1
66357156,1,1,1
182883046,0,0,1
203492188,0,0,1
32398422,1,1,1
42642155,0,0,1
141721441,1,1,1
118554131,0,0,1
169653526,0,0,1
264125600,0,0,1
293706250,1,1,1
301063073,0,0,1
188401469,0,0,1
72207742,1,2,2
277286516,0,0,1
142552066,0,0,1
167333229,0,0,1
197467350,0,0,1
143824748,0,0,1
194854693,0,1,4
218089327,0,0,1
89648327,0,0,1
131032344,0,0,2
221622562,0,0,1
37068073,0,0,1
202760244,0,0,2
244294064,0,0,1
77141216,0,0,1
119361334,0,0,2
199637398,0,0,1
95203343,0,0,1
277408896,0,0,1
238013546,1,1,1
72009123,0,0,1
185272838,0,0,1
250642069,0,0,1
79746085,0,0,1
117573012,1,1,1
245530835,0,0,1
238933757,0,0,1
271133576,0,0,1
171726897,0,0,1
130021142,0,0,2
88246304,0,0,1
251594700,0,0,1
24334631,0,1,2
170178539,0,0,1
289383568,0,0,1
161339015,0,0,1
253114981,0,0,1
301477644,1,1,1
159812802,0,0,1
47644729,0,0,1
125153273,1,1,1
92173524,0,0,2
58476249,0,0,1
240058387,0,0,1
144737094,0,0,1
127992087,0,0,1
176453461,0,0,1
127947215,0,0,1
212875606,0,0,1
253709317,0,0,1
74738483,0,0,1
298548515,0,0,1
301506413,0,0,1
100642975,0,0,2
52217458,0,1,2
133048797,0,0,1
226535562,0,0,1
52293096,0,0,1
35153301,1,1,1
247160953,0,0,1
239937501,0,0,1
251973400,0,0,1
201187797,0,0,1
138110654,0,0,1
24610082,0,0,1
186648598,0,0,1
244184827,0,0,1
44240866,1,1,1
177146016,0,0,1
212834407,0,0,1
30036927,0,0,1
291846968,0,0,1
240964291,0,0,1
195968966,0,0,1
295883706,0,0,1
291819440,0,0,1
31241223,1,1,1
165877735,1,1,1
159582514,0,0,1
22875444,0,0,1
139393793,0,0,1
55763300,0,0,1
150762951,0,0,1
225734651,0,0,1
149009099,0,0,1
9845449,0,0,4
243141191,0,0,1
215877085,1,1,1
118360669,0,0,1
207399776,0,0,1
49724738,0,0,1
241462110,0,0,1
177441119,0,0,1
200817099,0,0,2
254906420,0,0,1
175223006,0,0,1
194969717,0,0,1
34960438,0,0,1
80154824,0,0,1
98244166,0,0,1
222867863,0,0,1
119723223,0,0,1
145052189,0,0,1
222008249,0,0,1
205731112,0,0,1
240332107,0,0,2
224983017,0,0,1
188321266,0,0,1
120420435,0,0,1
111498455,0,0,1
49131499,0,0,1
179938717,1,1,1
78071174,1,1,1
9134079,0,0,1
83572990,0,0,1
150395329,0,0,1
276073724,0,0,1
147251779,0,0,1
169358223,0,0,1
294006204,0,0,1
219838359,0,0,1
109715095,0,0,4
300643399,0,0,1
141892155,0,0,1
115436501,0,0,1
148118934,0,0,1
55755821,0,1,4
234467038,0,0,1
107324790,1,1,1
86866292,0,0,1
5307960,1,1,1
32498610,0,0,1
38055594,0,0,1
79865632,0,0,2
130133036,0,0,1
198680785,0,0,1
107886872,0,0,1
229643946,0,0,1
188386352,0,0,1
32965833,0,0,1
305190256,0,0,1
198914333,0,1,2
218785457,0,0,1
107841348,0,0,1
173249224,0,1,2
183963121,0,0,1
114736887,0,0,1
105071117,0,0,1
212572713,0,0,1
183440094,0,0,1
120143206,0,0,1
143124637,0,0,1
143590545,0,0,1
88493668,0,0,2
225245513,0,0,1
33261284,1,1,1
196016696,0,0,1
114142213,0,0,1
714122,0,0,1
57223013,0,0,1
255178947,0,0,1
203745259,0,0,1
162653477,0,0,1
72267852,0,0,1
281041560,0,0,1
191988742,1,1,1
54124359,0,0,2
286988428,0,0,1
58129717,0,0,1
175358288,0,0,1
138279635,0,0,1
274422668,0,0,1
275513970,0,0,1
136219907,0,0,1
299884217,0,0,1
295726552,0,0,1
34384042,1,1,1
175820566,0,0,1
266278004,1,1,1
309052991,1,1,1
61614735,0,0,1
242250632,0,0,1
83521481,0,0,1
181118785,0,0,1
106346875,1,1,1
302647549,0,0,1
79455558,0,0,1
48688347,0,0,1
232766649,0,0,2
94396146,0,0,1
308452993,0,0,1
202160372,1,1,1
136557761,0,0,1
42681063,0,0,1
271938268,0,1,2
225973147,0,0,1
41310195,0,0,1
50888871,1,1,1
60557056,1,1,1
153872830,0,0,1
129522238,0,0,1
169958335,0,0,1
149032069,0,0,1
57451291,1,1,1
59101095,0,0,1
206588234,0,0,1
117210908,0,0,1
83336644,1,1,1
77261379,0,0,1
92103372,0,0,1
75115020,1,1,1
187737814,0,0,1
78335076,0,0,1
13669241,0,0,1
118189718,0,0,3
296394954,0,0,1
252304245,0,0,1
249570072,0,1,2
283398094,0,0,2
200036280,0,0,2
219749787,0,0,1
230599183,0,0,1
190693641,0,0,1
258602617,0,0,1
167524538,0,0,1
307879703,0,0,1
109673465,0,0,1
137588230,0,0,1
257319909,0,0,1
22503648,0,0,1
240933441,0,0,1
221961243,1,2,2
87938922,0,1,2
47031455,0,0,1
158159336,0,1,2
91549286,0,0,1
189675274,0,0,1
293537600,0,0,1
198605042,0,0,1
307597897,0,0,1
158828239,0,0,1
93290614,0,0,1
168703116,0,0,1
132875638,0,0,1
89856899,0,0,1
108454875,0,0,1
158173228,0,0,1
123142474,0,0,1
103559489,0,0,1
138939472,0,0,1
229285089,0,0,1
149505485,0,0,2
207196616,0,0,1
296557510,0,0,1
298644485,0,0,1
91125135,0,0,1
23072560,1,1,1
55229923,1,1,1
258550100,1,1,1
54739142,0,0,1
119311184,0,0,1
12583476,1,1,1
94689795,1,1,1
173002032,0,0,1
146230543,0,0,1
186167611,0,0,1
138200512,0,0,1
170947678,0,0,1
150225672,0,0,1
206398775,0,0,1
67001780,0,0,1
273069628,0,1,2
290995026,0,0,1
198380393,0,0,1
304353788,1,1,1
161186800,0,0,1
239478937,0,0,1
38990345,0,0,1
246883819,0,0,1
178915960,0,0,1
42099265,0,0,1
77665527,0,0,1
33452361,0,0,2
179001580,0,0,1
260252363,0,0,1
48845802,0,0,2
298493475,0,0,1
194491088,1,1,1
298466854,0,0,1
46252394,1,1,1
47163562,1,1,1
268474336,0,0,1
115821787,0,0,1
121808566,0,0,1
192861545,0,0,1
146900719,0,0,1
139171297,1,1,1
94086389,1,1,1
180780478,0,0,2
22045474,0,0,2
146762928,0,0,1
285862168,0,0,1
219145315,0,0,1
225178605,0,0,1
156321775,0,0,1
168839130,0,0,1
259050705,0,0,1
279122638,0,0,1
195248182,0,0,1
108639015,0,0,1
283896040,0,0,1
138453978,0,0,1
73820367,0,0,1
156039980,0,0,1
220617471,0,0,1
247673871,0,0,1
187109020,0,0,1
212794187,0,0,1
228045441,0,0,1
158429732,1,1,1
93203004,0,0,1
118086742,0,0,1
75228114,1,1,1
10714039,0,0,2
163308692,1,1,1
149350556,0,0,1
205793409,0,0,1
299797806,0,0,1
13873032,0,0,1
77632511,0,0,1
81678279,0,1,2
214309931,0,0,1
162649407,0,0,1
126471719,0,1,2
96355913,0,0,1
165907900,0,0,1
155118453,0,0,1
125979393,0,0,1
70751853,0,0,1
294939683,0,0,1
204480360,0,0,1
232047954,1,1,1
7585698,0,0,1
